SYMBOL	TRANSCRIPT	COHORT	CANCER_TYPE	METHODS	MUTATIONS	SAMPLES	%_SAMPLES_COHORT	QVALUE_COMBINATION	ROLE	CGC_GENE	CGC_CANCER_GENE	DOMAIN	2D_CLUSTERS	3D_CLUSTERS	EXCESS_MIS	EXCESS_NON	EXCESS_SPL
LRP1B	ENST00000389484	ICGC_WXS_GBM_CN	GBM	combination	3.0	3	0.038461538461538464	6.110833845977487e-05	LoF	True	False				0.9227076618408081	0.9831007523990134	0.0
LRP1B	ENST00000389484	TCGA_WXS_GBM	GBM	combination	16.0	14	0.03580562659846547	0.00251349470995397	LoF	True	False				0.6217002287819585	0.8297029688573726	0.8297029688573726
LRP1B	ENST00000389484	HARTWIG_NERVOUS_SYSTEM_GLIOBLASTOMA_MULTIFORME	GBM	smregions	4.0	4	0.06349206349206349	0.019392462808780046	LoF	True	False	PF14670:1176:1212			0.7746960252996868	0.0	0.0
LRP1B	ENST00000389484	CBIOP_WXS_HCC_AMC_PRV	HC	combination	24.0	20	0.08658008658008658	0.0006102386658242313	LoF	True	False				0.6292282666393724	0.6977760999542562	0.6977760999542562
LRP1B	ENST00000389484	HARTWIG_LIVER	HC	combination	5.0	5	0.09803921568627451	0.002922649652117335	LoF	True	False				0.7768140080900512	0.0	0.0
LRP1B	ENST00000389484	PCAWG_WGS_HEAD_SCC	HNSC	combination	8.0	8	0.14285714285714285	0.011825567167378936	LoF	True	False				0.7675717384324158	0.0	0.0
LRP1B	ENST00000389484	TCGA_WXS_HNSC	HNSC	mutpanning	123.0	94	0.18725099601593626	0.00025293560675536576	LoF	True	False				0.3504894354343149	0.2980354511637324	0.2980354511637324
LRP1B	ENST00000389484	HARTWIG_HEAD_AND_NECK	HNSC	combination	5.0	5	0.07936507936507936	3.6015968636160274e-05	LoF	True	False				0.5300366017403731	0.7712645842843497	0.0
LRP1B	ENST00000389484	CBIOP_WXS_LUAD_BROAD	LUAD	combination	82.0	48	0.3018867924528302	0.009819187101729444	LoF	True	False				0.5170988630440259	0.19063613266573023	0.19063613266573023
LRP1B	ENST00000389484	PCAWG_WGS_LUNG_SCC	LUSC	combination	21.0	16	0.3404255319148936	0.003036531486843652	LoF	True	False				0.6276168500484598	0.8207166804944453	0.8207166804944453
LRP1B	ENST00000389484	D_MB	MBL	combination	2.0	2	0.05263157894736842	0.25182432131310706	LoF	True	False				0.8871358678796348	0.0	0.0
LRP1B	ENST00000389484	TCGA_WXS_TGCT	MGCT	smregions	3.0	4	0.027777777777777776	0.0019324520319043065	LoF	True	False	PF00057:2509:2543			0.9520023968064739	0.0	0.0
LRP1B	ENST00000389484	CBIOP_WXS_MM_BROAD_UNTREAT	MM	cbase	9.0	7	0.07692307692307693	3.0919900792266305e-09	LoF	True	False				0.9723682110610701	0.9723656421270281	0.0
LRP1B	ENST00000389484	CBIOP_WXS_MM_BROAD_TREAT	MM	smregions	4.0	4	0.04081632653061224	0.00026573363203930857	LoF	True	False	PF16472:3017:3235			0.41794224055247464	0.8491587250077522	0.0
LRP1B	ENST00000389484	TARGET_WGS_NBL_US	NB	combination	5.0	5	0.02358490566037736	0.0058478579264430106	LoF	True	False				0.7899617227538606	0.0	0.0
LRP1B	ENST00000389484	HARTWIG_LUNG_NON_SMALL_CELL	NSCLC	combination	165.0	118	0.3072916666666667	0.1238726049237654	LoF	True	False		3898:3908,2654:2659		0.006508996484397093	0.0	0.0
LRP1B	ENST00000389484	PCAWG_WGS_BONE_OSTEOSARC	OS	smregions	3.0	3	0.07317073170731707	0.004959198920728294	LoF	True	False	PF00057:2844:2878			0.9220949389200298	0.0	0.0
LRP1B	ENST00000389484	ICGC_WXS_BOCA_UK	OS	combination	3.0	2	0.03076923076923077	0.033384068194937944	LoF	True	False				0.8650246812632985	0.0	0.0
LRP1B	ENST00000389484	HARTWIG_OVARY	OV	combination	15.0	15	0.09803921568627451	0.0024794939054213496	LoF	True	True		3608:3608		0.6817655314127433	0.0	0.0
LRP1B	ENST00000389484	ICGC_WGS_PACA_AU_WGS	PAAD	smregions	5.0	4	0.0975609756097561	0.0022271974085326246	LoF	True	False	PF00057:2760:2799			0.9224788453245895	0.0	0.0
LRP1B	ENST00000389484	ICGC_WXS_PACA_AU_WXS	PAAD	combination	6.0	5	0.021551724137931036	0.0002115769041697588	LoF	True	False				0.9474136481188407	0.0	0.9648244376321161
LRP1B	ENST00000389484	ICGC_WXS_PACA_CA_WXS	PAAD	combination	9.0	7	0.1	0.0034109307154715552	LoF	True	False				0.6758179546407562	0.9153628243353967	0.9153628243353967
LRP1B	ENST00000389484	PCAWG_WGS_PANC_ADENOCA	PAAD	combination	16.0	13	0.05603448275862069	0.0009082982827626633	LoF	True	False				0.5289760352196732	0.9039955346513392	0.9039955346513392
LRP1B	ENST00000389484	HARTWIG_PANCREAS	PAAD	combination	8.0	7	0.0875	0.010583629035279313	LoF	True	False				0.7391687948064063	0.0	0.8393617523875156
LRP1B	ENST00000389484	ICGC_WGS_EOPC_DE	PRAD	smregions	7.0	6	0.0375	4.523739993073351e-05	LoF	True	False	PF00057:3761:3796,PF00057:885:922,PF00058:2008:2049			0.8160089842579837	0.0	0.0
LRP1B	ENST00000389484	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_PRY	PRAD	combination	17.0	16	0.07174887892376682	0.0007353721777658348	LoF	True	False				0.7976199588916253	0.9007522255203608	0.9007522255203608
LRP1B	ENST00000389484	ICGC_WGS_PRAD_FR	PRAD	combination	2.0	2	0.08	0.0027277539500772073	LoF	True	False				0.910032639462763	0.0	0.0
LRP1B	ENST00000389484	PCAWG_WGS_PROST_ADENOCA	PRAD	smregions	10.0	9	0.04522613065326633	0.0075140006339995315	LoF	True	False	PF14670:798:833			0.28093063206900754	0.8274354833292193	0.8274354833292193
LRP1B	ENST00000389484	ICGC_WGS_PRAD_UK	PRAD	combination	7.0	5	0.027472527472527472	0.007372578884246506	LoF	True	False				0.48099925893777135	0.907859223757026	0.907859223757026
LRP1B	ENST00000389484	TCGA_WXS_PRAD	PRAD	combination	27.0	25	0.0508130081300813	0.09579306973517393	LoF	True	False		3209:3209		0.5622907883441961	0.0	0.0358518819687712
LRP1B	ENST00000389484	PCAWG_WGS_KIDNEY_RCC	RCCC	combination	9.0	7	0.04895104895104895	0.00617162780763327	LoF	True	False				0.6651222694967668	0.7547463981149343	0.0
LRP1B	ENST00000389484	D_RHBDS	RHBDS	smregions,cbase	3.0	3	0.21428571428571427	3.464159117852843e-05	LoF	True	False	PF00057:2719:2752,PF00057:3513:3549,PF00057:3435:3471			0.9718055914798385	0.0	0.0
LRP1B	ENST00000389484	CBIOP_WXS_BCC_UNIGE_2016_TREAT	SBCC	combination	24.0	8	0.7272727272727273	0.012672197391956031	LoF	True	False				0.6901505311458239	0.0	0.0
LRP1B	ENST00000389484	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	SBCC	combination	199.0	52	0.6842105263157895	0.019359680102122887	LoF	True	False		3021:3026,37:41		0.28336630296090726	0.10110872454086606	0.10110872454086606
LRP1B	ENST00000389484	HARTWIG_SKIN_BASAL_CELL_CARCINOMA	SBCC	oncodriveclustl,smregions,cbase	8.0	3	0.3333333333333333	1.5694801183656078e-08	LoF	True	False	PF00058:611:654			0.3782591648020777	0.9158014813354312	0.0
LRP1B	ENST00000389484	CBIOP_WXS_SCLC_UCOLOGNE_2015	SCLC	cbase,mutpanning	76.0	50	0.4672897196261682	0.0005902841128725188	LoF	True	False				0.7312604688100567	0.784578026960258	0.784578026960258
LRP1B	ENST00000389484	HARTWIG_LUNG_SMALL_CELL	SCLC	cbase	26.0	18	0.33962264150943394	0.00036806934878922624	LoF	True	False		2273:2273		0.7239994919158655	0.7842368070079775	0.7842368070079775
LRP1B	ENST00000389484	PCAWG_WGS_STOMACH_ADENOCA	ST	combination	9.0	8	0.11764705882352941	0.019633937707137717	LoF	True	False				0.8715621945543479	0.0	0.0
LRP1B	ENST00000389484	CBIOP_WXS_EGC_TMUCIH_2015	ST	combination	16.0	12	0.15384615384615385	0.011758842645863193	LoF	True	False				0.4954566166956425	0.7073749861800672	0.0
LRP1B	ENST00000389484	HARTWIG_THYROID	THCA	combination	2.0	2	0.10526315789473684	0.0386850976694915	LoF	True	False				0.803531454976926	0.0	0.0
LRP1B	ENST00000389484	TCGA_WXS_UCS	UCS	smregions	3.0	4	0.07017543859649122	0.004768310429152109	LoF	True	False	PF00057:76:113			0.8844749348249414	0.0	0.0
LRP1B	ENST00000389484	TCGA_WXS_UVM	UVM	combination	2.0	2	0.025	0.007937730033623145	LoF	True	False				0.9546519165838694	0.0	0.0
LTB	ENST00000429299	HARTWIG_LYMPHOID	LY	dndscv,cbase	3.0	3	0.12	1.6715463433018779e-09	Act	False	False				0.9815286961267362	0.9982996676967945	0.0
LY75-CD302	ENST00000504764	TCGA_WXS_LAML	AML	oncodriveclustl,smregions	3.0	3	0.02142857142857143	0.006500588787877181	Act	False	False	PF00059:831:932	863:863		0.9287802675419706	0.0	0.0
LZTR1	ENST00000215739	D_ALL	ALL	combination	2.0	2	0.007194244604316547	0.0018773661345023816	LoF	True	False				0.9825693021308848	0.0	0.0
LZTR1	ENST00000215739	TCGA_WXS_GBM	GBM	cbase	13.0	14	0.03580562659846547	8.578516106103288e-10	LoF	True	True				0.9705226143269181	0.971017720319546	0.0
LZTR1	ENST00000215739	ICGC_WXS_PACA_AU_WXS	PAAD	combination	2.0	2	0.008620689655172414	0.022702710503449585	LoF	True	False				0.9528521712107164	0.0	0.0
LZTR1	ENST00000215739	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_PRY	PRAD	combination	4.0	4	0.017937219730941704	0.008397193694349771	LoF	True	False				0.9223224712008188	0.9802822429003217	0.0
LZTR1	ENST00000215739	TCGA_WXS_UCEC	UCEC	combination	18.0	16	0.03180914512922465	0.00020586043561098336	LoF	True	False		406:412		0.6851760505412495	0.0	0.0
MAF	ENST00000326043	CBIOP_WXS_MM_BROAD_UNTREAT	MM	combination	3.0	2	0.02197802197802198	0.029131732286635636	LoF	True	True				0.9929574032125572	0.0	0.0
MALT1	ENST00000348428	OTHER_WGS_DLBCL_NATCOM_2018	DLBCL	combination	5.0	4	0.026143790849673203	0.0005634724039036408	LoF	True	False		381:381		0.8387184170906844	0.0	0.9278323462682199
MAML2	ENST00000524717	ICGC_WXS_LAML_KR_VARSCAN	AML	combination	7.0	6	0.08955223880597014	0.0007095445076479247	LoF	True	False		596:596		0.0	0.0	0.0
MAML2	ENST00000524717	TCGA_WXS_LUSC	LUSC	cbase	19.0	16	0.03397027600849257	0.0009084952447765473	LoF	True	False				0.3823172572303807	0.9186077543190714	0.0
MAP2	ENST00000360351	HARTWIG_LYMPHOID	LY	oncodrivefml,cbase	3.0	3	0.12	0.00019610162194355884	ambiguous	False	False				0.9087800622805327	0.9884743244824965	0.0
MAP2K1	ENST00000307102	CBIOP_WXS_BLCA_DFARBER_MSKCC_2014	BLCA	oncodriveclustl	9.0	4	0.08	0.08786611077100312	Act	True	False		53:53,386:386		0.8418122813729563	0.0	0.0
MAP2K1	ENST00000307102	TCGA_WXS_SKCM	CM	oncodriveclustl,dndscv,hotmaps,cbase,mutpanning	29.0	26	0.055793991416309016	3.022441057014958e-10	Act	True	True		122:129	203,122,124	0.8963961593457264	0.8027978603262329	0.0
MAP2K1	ENST00000307102	HARTWIG_SKIN_MELANOMA	CM	oncodriveclustl,hotmaps,mutpanning	16.0	20	0.072992700729927	5.4547567559130935e-14	Act	True	True		124:124	203,124	0.922874542457142	0.0	0.0
MAP2K1	ENST00000307102	HARTWIG_COLONRECTUM	COREAD	hotmaps,mutpanning	10.0	11	0.020793950850661626	7.810825372798917e-09	Act	True	True		53:57	53	0.8830507975762129	0.0	0.0
MAP2K1	ENST00000307102	CBIOP_WXS_DLBCL_DFCI_2018	DLBCL	combination	6.0	6	0.049586776859504134	0.0028994775572963	Act	True	False				0.9477803413382083	0.0	0.0
MAP2K1	ENST00000307102	CBIOP_WXS_DLBC_BROAD_2012	DLBCL	combination	4.0	4	0.06896551724137931	0.0027853532106125053	Act	True	False				0.9634810408749374	0.0	0.0
MAP2K1	ENST00000307102	TCGA_WXS_LUAD	LUAD	hotmaps	7.0	8	0.014285714285714285	0.0005174291859913892	Act	True	True			128	0.9309257392399208	0.0	0.0
MAP2K1	ENST00000307102	HARTWIG_LUNG_NON_SMALL_CELL	NSCLC	mutpanning	5.0	6	0.015625	5.056426619456466e-05	Act	True	False		57:57		0.8283914181414748	0.0	0.0
MAP2K4	ENST00000415385	ICGC_WXS_BRCA_UK	BRCA	combination	4.0	4	0.042105263157894736	4.968909036518632e-06	LoF	True	True				0.9511135007971872	0.9871227131742178	0.0
MAP2K4	ENST00000415385	ICGC_WGS_BRCA_EU	BRCA	dndscv,cbase	8.0	8	0.01652892561983471	1.8330948351876198e-05	LoF	True	True				0.91891140525157	0.9836714830422493	0.9836714830422493
MAP2K4	ENST00000415385	PCAWG_WGS_BREAST_ADENOCA	BRCA	combination	2.0	5	0.02564102564102564	0.0021155398645980013	LoF	True	True				0.9004075594687198	0.0	0.0
MAP2K4	ENST00000415385	TCGA_WXS_BRCA	BRCA	dndscv,oncodrivefml,hotmaps,cbase,mutpanning	28.0	30	0.030832476875642344	3.025154517515242e-14	LoF	True	True				0.9024947929249486	0.9840072319426553	0.9840072319426553
MAP2K4	ENST00000415385	HARTWIG_BREAST	BRCA	dndscv,oncodrivefml,hotmaps,cbase,mutpanning	28.0	28	0.03954802259887006	1.033027015384572e-22	LoF	True	True		239:239	300	0.8996090909695246	0.9885153277259863	0.9885153277259863
MAP2K4	ENST00000415385	ICGC_WXS_BTCA_JP	CH	combination	2.0	2	0.008368200836820083	0.0017625657482262594	LoF	True	False				0.8487781619054316	0.9816926252371162	0.0
MAP2K4	ENST00000415385	PCAWG_WGS_COLORECT_ADENOCA	COREAD	combination	3.0	2	0.038461538461538464	0.0002364137733697817	LoF	True	True				0.9646636778004054	0.0	0.9915228247779995
MAP2K4	ENST00000415385	TCGA_WXS_COADREAD	COREAD	dndscv	12.0	10	0.020161290322580645	9.911965277023154e-08	LoF	True	True				0.9403857941699318	0.9807302136806767	0.9807302136806767
MAP2K4	ENST00000415385	ICGC_WXS_PACA_AU_WXS	PAAD	combination	4.0	3	0.01293103448275862	1.3110807523353764e-05	LoF	True	True				0.9875149920633992	0.0	0.0
MAP2K4	ENST00000415385	PCAWG_WGS_PANC_ADENOCA	PAAD	dndscv,oncodrivefml,cbase	9.0	10	0.04310344827586207	4.681287426225035e-09	LoF	True	True				0.982784745238499	0.9973092323861313	0.9973092323861313
MAP2K4	ENST00000415385	TCGA_WXS_PAAD	PAAD	combination	3.0	2	0.011363636363636364	0.00042173985287990637	LoF	True	True				0.953079943873671	0.0	0.9882618288394369
MAP2K7	ENST00000397983	TCGA_WXS_STAD	ST	dndscv,oncodrivefml,cbase	16.0	13	0.02981651376146789	9.468359975329108e-11	LoF	False	False				0.9300445824819102	0.9838136176088943	0.9838136176088943
MAP3K1	ENST00000399503	CBIOP_WXS_BRCA_MBCPROJECT_2018_MET_TREAT	BRCA	combination	2.0	3	0.09090909090909091	0.000297098231970274	LoF	True	True				0.6466908668028379	0.9651915403705793	0.0
MAP3K1	ENST00000399503	ICGC_WXS_BRCA_UK	BRCA	combination	3.0	4	0.042105263157894736	9.574073422440926e-05	LoF	True	True				0.6497769733043759	0.0	0.9806143495858521
MAP3K1	ENST00000399503	ICGC_WGS_BRCA_EU	BRCA	dndscv,oncodrivefml,cbase,mutpanning	17.0	16	0.03305785123966942	2.139106638509883e-14	LoF	True	True				0.5614594408098621	0.9666965124234541	0.0
MAP3K1	ENST00000399503	PCAWG_WGS_BREAST_ADENOCA	BRCA	combination	7.0	14	0.07179487179487179	9.744305500375884e-05	LoF	True	True				0.8199958863746324	0.9318154625646543	0.0
MAP3K1	ENST00000399503	TCGA_WXS_BRCA	BRCA	dndscv,oncodrivefml,cbase,mutpanning	65.0	76	0.07810894141829394	3.159076394183123e-10	LoF	True	True		1432:1441		0.6444291495240005	0.9489996516450567	0.9489996516450567
MAP3K1	ENST00000399503	HARTWIG_BREAST	BRCA	dndscv,oncodrivefml,cbase,mutpanning	27.0	36	0.05084745762711865	3.0058959393838656e-17	LoF	True	True				0.13620314416558166	0.9523164710092241	0.9523164710092241
MAP3K1	ENST00000399503	HARTWIG_UTERUS_CERVICAL	CESC	oncodriveclustl	3.0	3	0.08571428571428572	0.0027156633601159827	LoF	True	False		91:91		0.8840259233692297	0.0	0.0
MAP3K1	ENST00000399503	TCGA_WXS_COADREAD	COREAD	combination	7.0	6	0.012096774193548387	0.0012180236360364665	LoF	True	False				0.7758370494811713	0.9529371132231889	0.0
MAP3K1	ENST00000399503	TCGA_WXS_GBM	GBM	combination	8.0	8	0.020460358056265986	0.19160535074775226	LoF	True	False		324:324		0.5987894039464284	0.0	0.0
MAP3K1	ENST00000399503	HARTWIG_LIVER	HC	combination	4.0	4	0.0784313725490196	0.00010300835182336272	LoF	True	False				0.915327540642351	0.0	0.0
MAP3K1	ENST00000399503	TCGA_WXS_THCA	THCA	oncodrivefml	2.0	2	0.004098360655737705	2.6093747200894185e-06	LoF	True	False				0.0	0.9810631446538872	0.0
MAP3K1	ENST00000399503	TCGA_WXS_UCEC	UCEC	oncodrivefml	24.0	21	0.041749502982107355	4.73043021257681e-07	LoF	True	False				0.5435988089710648	0.8527189150956215	0.0
MAPK1	ENST00000215832	TCGA_WXS_CESC	CESC	oncodriveclustl,dndscv,hotmaps,mutpanning	12.0	12	0.041666666666666664	6.9369186745925e-21	Act	True	True		321:322	321,322,135	0.9361193333958541	0.0	0.0
MAPK1	ENST00000215832	CBIOP_WXS_CLL_BROAD_2013	CLL	dndscv	3.0	2	0.012987012987012988	1.7318468552168215e-05	Act	True	True				0.9998035070031875	0.0	0.0
MAPK1	ENST00000215832	ICGC_WXS_LICA_CN	HC	combination	3.0	3	0.017142857142857144	0.010612143882485476	Act	True	False				0.9275280408293772	0.0	0.0
MAPK1	ENST00000215832	TCGA_WXS_HNSC	HNSC	oncodriveclustl,hotmaps,mutpanning	9.0	9	0.017928286852589643	1.8146172885981128e-11	Act	True	False		322:322	81,322	0.891795542295591	0.9165189264482817	0.0
MARK2	ENST00000402010	ICGC_WXS_PACA_AU_WXS	PAAD	dndscv,cbase	4.0	3	0.01293103448275862	2.0341467349217587e-09	ambiguous	False	False				0.9347471021213706	0.9978800450585357	0.9978800450585357
MAX	ENST00000358664	HARTWIG_BREAST	BRCA	dndscv,oncodrivefml	6.0	5	0.007062146892655367	3.0716271959573965e-08	Act	True	False				0.524877544657386	0.9878615292453745	0.9878615292453745
MAX	ENST00000358664	TCGA_WXS_LGG	LGG	combination	4.0	4	0.007858546168958742	1.6840663145592622e-05	Act	True	False		60:60		0.9755171809463001	0.0	0.0
MAX	ENST00000358664	OTHER_WGS_PBCA_DE_MB	MBL	oncodriveclustl	2.0	2	0.013513513513513514	6.938135537465016e-05	Act	True	False		60:60		0.9935863803159811	0.0	0.0
MAX	ENST00000358664	CBIOP_WXS_MM_BROAD_TREAT	MM	combination	3.0	3	0.030612244897959183	3.320236048001939e-05	Act	True	False		36:36		0.9927464100624157	0.0	0.0
MAX	ENST00000358664	OTHER_WGS_MM_NATLEUK2018	MM	dndscv,oncodrivefml,hotmaps,smregions,cbase,mutpanning	36.0	29	0.031082529474812434	2.5984567753979555e-19	Act	True	False	PF00010:24:74	29:38	31,36,38,35	0.9887285827982248	0.9956247511717597	0.9956247511717597
MAX	ENST00000358664	OTHER_WGS_PBCA_DE_PIA	PIA	oncodriveclustl,smregions	3.0	3	0.00683371298405467	5.57312617921633e-06	Act	True	False	PF00010:24:74	60:60		0.9802911450000209	0.0	0.0
MAX	ENST00000358664	TCGA_WXS_KIRC	RCCC	combination	4.0	4	0.0111731843575419	0.08754895274705125	Act	True	False				0.9079968078832849	0.0	0.9726453283238758
MAX	ENST00000358664	TCGA_WXS_UCEC	UCEC	oncodriveclustl,dndscv	10.0	10	0.019880715705765408	2.26850911411092e-07	Act	True	True		28:28		0.8993401593947652	0.0	0.0
MB21D2	ENST00000392452	TCGA_WXS_HNSC	HNSC	mutpanning	8.0	8	0.01593625498007968	0.0020966090601777024	LoF	True	False		311:311		0.7218965228016848	0.8938589238607959	0.0
MB21D2	ENST00000392452	TCGA_WXS_LUAD	LUAD	combination	10.0	9	0.01607142857142857	0.10060807217560548	LoF	True	False		311:311		0.21418256909950764	0.6202948074559548	0.0
MB21D2	ENST00000392452	TCGA_WXS_LUSC	LUSC	combination	14.0	14	0.029723991507430998	0.0009084952447765473	LoF	True	False		309:311		0.7030806998983662	0.7605304449061397	0.0
MCM3AP	ENST00000397708	HARTWIG_HEAD_AND_NECK	HNSC	oncodriveclustl,smregions	4.0	4	0.06349206349206349	0.0017379201115152935	ambiguous	False	False	PF16769:1262:1976	1347:1347,1368:1368		0.8482144217461872	0.0	0.0
MDM2	ENST00000258149	PCAWG_WGS_BONE_LEIOMYO	LEIS	combination	2.0	2	0.058823529411764705	0.00013922510450394975	Act	True	True				0.9948048945015131	0.0	0.0
MDM4	ENST00000367182	CBIOP_WXS_BRCA_MBCPROJECT_2018_MET_UNTREAT	BRCA	combination	4.0	4	0.08888888888888889	0.011832854038676314	Act	True	False				0.9752046194130246	0.0	0.0
MECOM	ENST00000264674	HARTWIG_URINARY_TRACT	BLCA	combination	7.0	6	0.038461538461538464	0.003203603152418789	Act	True	False				0.6827819959960273	0.0	0.0
MECOM	ENST00000264674	ICGC_WGS_MELA_AU	CM	combination	12.0	10	0.13333333333333333	0.0009653346359102619	Act	True	True				0.8335542431361717	0.9621832587277576	0.9621832587277576
MECOM	ENST00000264674	PCAWG_WGS_SKIN_MELANOMA	CM	combination	26.0	19	0.17757009345794392	0.014689157485170756	Act	True	True				0.7140705237783165	0.5234279347801631	0.0
MECOM	ENST00000264674	CBIOP_WXS_DLBCL_DFCI_2018	DLBCL	combination	4.0	3	0.024793388429752067	0.006441833161686381	Act	True	False				0.8366703085064585	0.0	0.0
MECOM	ENST00000264674	TCGA_WXS_PRAD	PRAD	combination	6.0	5	0.01016260162601626	0.10041624157799156	Act	True	False				0.7651486136447333	0.0	0.0
MECOM	ENST00000264674	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	SBCC	combination	25.0	21	0.27631578947368424	0.2546276610958821	Act	True	False		373:373		0.7466393294589684	0.8325630573593271	0.0
MECOM	ENST00000264674	TCGA_WXS_UCEC	UCEC	hotmaps,smregions	13.0	11	0.02186878727634195	4.578571932212428e-05	Act	True	False	PF00096:253:275	270:270	294,270	0.2933487558480586	0.0	0.0
MED12	ENST00000374080	TCGA_WXS_CESC	CESC	cbase	15.0	13	0.04513888888888889	7.17488742788523e-06	Act	True	False				0.6856608948238955	0.8162676222067543	0.0
MED12	ENST00000374080	CBIOP_WXS_CLL_IUOPA_2015	CLL	combination	6.0	6	0.01327433628318584	2.6273564070449875e-05	Act	True	False				0.9822774068791343	0.0	0.0
MED12	ENST00000374080	PCAWG_WGS_CNS_GBM	GBM	combination	2.0	2	0.05128205128205128	0.00643855723891995	Act	True	False				0.7059163819360729	0.9711172274607202	0.0
MED12	ENST00000374080	TCGA_WXS_LGG	LGG	cbase	7.0	7	0.0137524557956778	0.010327736962159028	Act	True	False				0.86644914514479	0.9199197722960888	0.0
MED12	ENST00000374080	D_NB	NB	combination	2.0	2	0.041666666666666664	0.0011471206888713464	Act	True	False				0.9827210431856427	0.0	0.0
MED12	ENST00000374080	HARTWIG_BONESOFT_TISSUE	OS	combination	3.0	3	0.016483516483516484	0.0005487263409077694	Act	True	False				0.9372453637928837	0.9859461860710107	0.0
MED12	ENST00000374080	ICGC_WGS_EOPC_DE	PRAD	combination	4.0	4	0.025	0.00010767188546355336	Act	True	False				0.833493695906461	0.0	0.0
MED12	ENST00000374080	CBIOP_WXS_PRAD_BROAD	PRAD	oncodriveclustl	5.0	6	0.05357142857142857	0.0010155718171635877	Act	True	False		1224:1224		0.870956019949123	0.0	0.0
MED12	ENST00000374080	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_MET	PRAD	combination	12.0	13	0.03903903903903904	1.228204164045808e-05	Act	True	False				0.9265340698136215	0.0	0.0
MED12	ENST00000374080	PCAWG_WGS_PROST_ADENOCA	PRAD	combination	5.0	5	0.02512562814070352	6.129138188876155e-05	Act	True	False				0.9591634187549534	0.0	0.0
MED12	ENST00000374080	HARTWIG_PROSTATE	PRAD	combination	14.0	13	0.034031413612565446	0.0018269213279501265	Act	True	False				0.8247150660007679	0.0	0.0
MEF2B	ENST00000424583	CBIOP_WXS_DLBCL_DFCI_2018	DLBCL	dndscv,oncodrivefml	11.0	12	0.09917355371900827	0.00013182408478703279	LoF	False	False				0.971155793440472	0.9766096969226234	0.0
MEF2B	ENST00000424583	CBIOP_WXS_DLBC_BROAD_2012	DLBCL	dndscv,oncodrivefml	8.0	8	0.13793103448275862	0.0009699090690675195	LoF	False	False				0.9867320219316544	0.992439918241203	0.0
MEF2B	ENST00000424583	OTHER_WGS_DLBCL_NATCOM_2018	DLBCL	oncodriveclustl,dndscv,oncodrivefml,mutpanning	15.0	11	0.0718954248366013	5.082620592548698e-06	LoF	False	False		76:83		0.9710606533246217	0.0	0.9732576514144619
MEF2B	ENST00000424583	PCAWG_WGS_LYMPH_BNHL	NHLY	oncodriveclustl,dndscv,oncodrivefml,mutpanning	9.0	5	0.047619047619047616	2.713890500815329e-07	LoF	False	False		83:83		0.9744268485411726	0.0	0.9938744988745123
MEN1	ENST00000337652	TCGA_WXS_ACC	ACC	dndscv,cbase,mutpanning	4.0	6	0.06593406593406594	4.130278180428426e-10	LoF	True	False				0.0	0.996294504285156	0.996294504285156
MEN1	ENST00000337652	ICGC_WGS_BRCA_FR	BRCA	cbase	3.0	3	0.041666666666666664	7.561281014260325e-06	LoF	True	False				0.9196343681292527	0.9968598894096904	0.0
MEN1	ENST00000337652	ICGC_WXS_LICA_FR_WXS	HC	combination	3.0	2	0.008849557522123894	0.010357979800297993	LoF	True	True				0.48332982728549184	0.9764423164159614	0.0
MEN1	ENST00000337652	HARTWIG_NET_LUNG	LNET	combination	3.0	2	0.2	0.002107956144742246	LoF	True	False				0.9858162507711201	0.0	0.9989214090874698
MEN1	ENST00000337652	PCAWG_WGS_PANC_ENDOCRINE	PAIS	dndscv,oncodrivefml,smregions,cbase,mutpanning	21.0	21	0.25925925925925924	1.5213539288567286e-13	LoF	True	True	PF05053:4:503			0.9919226280794528	0.9992073973134701	0.9992073973134701
MEN1	ENST00000337652	HARTWIG_NET_PANCREATIC	PAIS	dndscv,oncodrivefml,cbase	5.0	6	0.20689655172413793	6.3840574884118575e-12	LoF	True	True				0.0	0.9998898313146931	0.9998898313146931
MET	ENST00000318493	TCGA_WXS_LGG	LGG	combination	4.0	3	0.005893909626719057	0.000134390784253596	Act	True	False				0.7695773815349719	0.9775898674300019	0.9775898674300019
MET	ENST00000318493	PCAWG_WGS_KIDNEY_RCC	RCCC	combination	6.0	7	0.04895104895104895	0.0012965153759985741	Act	True	False		1088:1088		0.8705884915803267	0.0	0.0
MET	ENST00000318493	TCGA_WXS_KIRP	RPC	dndscv,hotmaps,smregions,cbase,mutpanning	23.0	22	0.07971014492753623	6.569455737631133e-34	Act	True	True	PF07714:1097:1354		1110,1248	0.9563711426054242	0.0	0.0
MGA	ENST00000219905	CBIOP_WXS_CLL_IUOPA_2015	CLL	cbase,mutpanning	10.0	11	0.024336283185840708	1.2829087987206419e-05	LoF	False	False				0.9684936915666479	0.9952781683121199	0.0
